oxylipin biosynthetic process	biological_process
pigment binding	molecular_function
cytoplasmic vesicle	cellular_component
gas vesicle	cellular_component
gas vesicle organization	biological_process
regulation of buoyancy	biological_process
N-terminal protein acetyltransferase complex	cellular_component
NatA complex	cellular_component
NatB complex	cellular_component
NatC complex	cellular_component
L-ascorbic acid binding	molecular_function
cobalamin binding	molecular_function
alkali metal ion binding	molecular_function
invertasome	cellular_component
RecQ family helicase-topoisomerase III complex	cellular_component
hexon binding	molecular_function
keratinization	biological_process
chloroplast RNA processing	biological_process
polycistronic mRNA processing	biological_process
response to methotrexate	biological_process
box C/D methylation guide snoRNP complex	cellular_component
box H/ACA snoRNP complex	cellular_component
M band	cellular_component
Dbf4-dependent protein kinase complex	cellular_component
titin binding	molecular_function
telethonin binding	molecular_function
mitogen-activated protein kinase kinase binding	molecular_function
mitogen-activated protein kinase kinase kinase binding	molecular_function
BRCA1-BARD1 complex	cellular_component
obsolete regulation of mRNA cleavage	biological_process
obsolete negative regulation of mRNA cleavage	biological_process
obsolete positive regulation of mRNA cleavage	biological_process
regulation of mRNA 3'-end processing	biological_process
negative regulation of mRNA 3'-end processing	biological_process
positive regulation of mRNA 3'-end processing	biological_process
fast-twitch skeletal muscle fiber contraction	biological_process
slow-twitch skeletal muscle fiber contraction	biological_process
regulation of heterochromatin formation	biological_process
regulation of fast-twitch skeletal muscle fiber contraction	biological_process
negative regulation of fast-twitch skeletal muscle fiber contraction	biological_process
positive regulation of fast-twitch skeletal muscle fiber contraction	biological_process
regulation of slow-twitch skeletal muscle fiber contraction	biological_process
negative regulation of slow-twitch skeletal muscle fiber contraction	biological_process
positive regulation of slow-twitch skeletal muscle fiber contraction	biological_process
negative regulation of heterochromatin formation	biological_process
positive regulation of heterochromatin formation	biological_process
glycine betaine metabolic process	biological_process
glycine betaine biosynthetic process	biological_process
glycine betaine catabolic process	biological_process
ABC-type betaine transporter activity	molecular_function
ABC-type glycine betaine transporter activity	molecular_function
glycine betaine transport	biological_process
cullin-RING ubiquitin ligase complex	cellular_component
Cul2-RING ubiquitin ligase complex	cellular_component
Cul3-RING ubiquitin ligase complex	cellular_component
Cul4A-RING E3 ubiquitin ligase complex	cellular_component
Cul4B-RING E3 ubiquitin ligase complex	cellular_component
Cul5-RING ubiquitin ligase complex	cellular_component
Cul7-RING ubiquitin ligase complex	cellular_component
nuclear membrane reassembly	biological_process
bacterial microcompartment	cellular_component
carboxysome	cellular_component
ethanolamine degradation polyhedral organelle	cellular_component
propanediol degradation polyhedral organelle	cellular_component
myosin III binding	molecular_function
myosin IV complex	cellular_component
myosin V complex	cellular_component
myosin VI complex	cellular_component
myosin VII complex	cellular_component
myosin VIII complex	cellular_component
myosin IX complex	cellular_component
myosin X complex	cellular_component
myosin XI complex	cellular_component
myosin XII complex	cellular_component
myosin XIII complex	cellular_component
myosin XIV complex	cellular_component
myosin XV complex	cellular_component
myosin XVI complex	cellular_component
myosin XVII complex	cellular_component
myosin XVIII complex	cellular_component
myosin V binding	molecular_function
chromatin DNA binding	molecular_function
nucleosome binding	molecular_function
nucleosomal DNA binding	molecular_function
obsolete nucleosomal histone binding	molecular_function
regulation of mating type switching	biological_process
negative regulation of mating type switching	biological_process
positive regulation of mating type switching	biological_process
obsolete chromatin disassembly	biological_process
TRAMP complex	cellular_component
Tea1 cell-end complex	cellular_component
mannosyltransferase complex	cellular_component
dolichyl-phosphate-mannose-protein mannosyltransferase complex	cellular_component
protein-containing complex localization	biological_process
peptidoglycan-based cell wall organization	biological_process
fungal-type cell wall organization	biological_process
cell wall glycoprotein biosynthetic process	biological_process
heterochromatin formation	biological_process
pericentric heterochromatin formation	biological_process
subtelomeric heterochromatin formation	biological_process
SUMO activating enzyme complex	cellular_component
Mis6-Sim4 complex	cellular_component
motile cilium	cellular_component
tRNA (m1A) methyltransferase complex	cellular_component
far-red light photoreceptor activity	molecular_function
red light photoreceptor activity	molecular_function
CBF3 complex	cellular_component
PcG protein complex	cellular_component
plasma membrane of cell tip	cellular_component
spitzenkorper	cellular_component
cell envelope Sec protein transport complex	cellular_component
Myb complex	cellular_component
menthol metabolic process	biological_process
menthol biosynthetic process	biological_process
brush border membrane	cellular_component
filopodium membrane	cellular_component
microvillus membrane	cellular_component
ruffle organization	biological_process
gonadotropin-releasing hormone receptor binding	molecular_function
thyrotropin-releasing hormone receptor binding	molecular_function
obsolete actin cytoskeleton reorganization	biological_process
mRNA capping enzyme complex	cellular_component
minus-end directed microtubule sliding	biological_process
plus-end directed microtubule sliding	biological_process
positive regulation of exit from mitosis	biological_process
regulation of anthocyanin metabolic process	biological_process
negative regulation of anthocyanin metabolic process	biological_process
positive regulation of anthocyanin metabolic process	biological_process
regulation of anthocyanin biosynthetic process	biological_process
negative regulation of anthocyanin biosynthetic process	biological_process
positive regulation of anthocyanin biosynthetic process	biological_process
peptidyl-proline dioxygenase activity	molecular_function
peptidyl-proline 3-dioxygenase activity	molecular_function
peptidyl-proline 4-dioxygenase activity	molecular_function
brain-derived neurotrophic factor receptor binding	molecular_function
brain-derived neurotrophic factor receptor signaling pathway	biological_process
regulation of brain-derived neurotrophic factor receptor signaling pathway	biological_process
negative regulation of brain-derived neurotrophic factor receptor signaling pathway	biological_process
positive regulation of brain-derived neurotrophic factor receptor signaling pathway	biological_process
regulation of brain-derived neurotrophic factor-activated receptor activity	biological_process
negative regulation of brain-derived neurotrophic factor-activated receptor activity	biological_process
positive regulation of brain-derived neurotrophic factor-activated receptor activity	biological_process
regulation of termination of DNA-templated transcription	biological_process
transcriptional attenuation	biological_process
transcriptional attenuation by ribosome	biological_process
obsolete induction of programmed cell death in response to chemical stimulus	biological_process
obsolete induction of apoptosis in response to chemical stimulus	biological_process
oxidosqualene cyclase activity	molecular_function
cellular bud neck polarisome	cellular_component
cellular bud tip polarisome	cellular_component
hyphal tip polarisome	cellular_component
mating projection tip polarisome	cellular_component
transcription antitermination	biological_process
obsolete cytokinesis checkpoint	biological_process
actomyosin contractile ring maturation	biological_process
mitotic cell size control checkpoint signaling	biological_process
mitotic G1 cell size control checkpoint signaling	biological_process
mitotic G2 cell size control checkpoint signaling	biological_process
DNA integrity checkpoint signaling	biological_process
mitotic G1 DNA damage checkpoint signaling	biological_process
mitotic intra-S DNA damage checkpoint signaling	biological_process
spindle checkpoint signaling	biological_process
mitotic spindle orientation checkpoint signaling	biological_process
membrane raft organization	biological_process
membrane raft distribution	biological_process
hemidesmosome assembly	biological_process
replication fork arrest at rDNA repeats	biological_process
phospholipase D-activating G protein-coupled receptor signaling pathway	biological_process
activation of phospholipase D activity	biological_process
regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	biological_process
negative regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	biological_process
positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	biological_process
nucleotide-activated protein kinase complex	cellular_component
cell-substrate adhesion	biological_process
wybutosine metabolic process	biological_process
wybutosine biosynthetic process	biological_process
centrosomal corona	cellular_component
polyubiquitin modification-dependent protein binding	molecular_function
neuromuscular junction	cellular_component
nuclear proteasome complex	cellular_component
obsolete ER proteasome complex	cellular_component
cytosolic proteasome complex	cellular_component
nuclear proteasome regulatory particle	cellular_component
obsolete ER proteasome regulatory particle	cellular_component
cytosolic proteasome regulatory particle	cellular_component
nuclear proteasome core complex	cellular_component
obsolete ER proteasome core complex	cellular_component
cytosolic proteasome core complex	cellular_component
nuclear proteasome core complex, alpha-subunit complex	cellular_component
obsolete ER proteasome core complex, alpha-subunit complex	cellular_component
cytosolic proteasome core complex, alpha-subunit complex	cellular_component
nuclear proteasome core complex, beta-subunit complex	cellular_component
obsolete ER proteasome core complex, beta-subunit complex	cellular_component
cytosolic proteasome core complex, beta-subunit complex	cellular_component
nuclear proteasome regulatory particle, base subcomplex	cellular_component
obsolete ER proteasome regulatory particle, base subcomplex	cellular_component
cytosolic proteasome regulatory particle, base subcomplex	cellular_component
nuclear proteasome regulatory particle, lid subcomplex	cellular_component
obsolete ER proteasome regulatory particle, lid subcomplex	cellular_component
cytosolic proteasome regulatory particle, lid subcomplex	cellular_component
spindle pole centrosome	cellular_component
homologous chromosome orientation in meiotic metaphase I	biological_process
regulation of fever generation	biological_process
negative regulation of fever generation	biological_process
positive regulation of fever generation	biological_process
receptor internalization	biological_process
ubiquitin conjugating enzyme binding	molecular_function
ubiquitin protein ligase binding	molecular_function
beta-endorphin binding	molecular_function
telomeric loop formation	biological_process
opioid receptor binding	molecular_function
synaptic vesicle fusion to presynaptic active zone membrane	biological_process
regulation of synaptic vesicle fusion to presynaptic active zone membrane	biological_process
negative regulation of synaptic vesicle fusion to presynaptic active zone membrane	biological_process
positive regulation of synaptic vesicle fusion to presynaptic active zone membrane	biological_process
xanthophore	cellular_component
replication fork barrier binding	molecular_function
adenylate cyclase-inhibiting opioid receptor signaling pathway	biological_process
regulation of neuronal synaptic plasticity in response to neurotrophin	biological_process
zymogen activation	biological_process
plasminogen activation	biological_process
killing of cells of another organism	biological_process
regulation of myelination	biological_process
negative regulation of myelination	biological_process
positive regulation of myelination	biological_process
regulation of nervous system process	biological_process
negative regulation of nervous system process	biological_process
positive regulation of nervous system process	biological_process
regulation of protein stability	biological_process
protein destabilization	biological_process
heat generation	biological_process
regulation of heat generation	biological_process
negative regulation of heat generation	biological_process
positive regulation of heat generation	biological_process
heat dissipation	biological_process
regulation of heat dissipation	biological_process
negative regulation of heat dissipation	biological_process
positive regulation of heat dissipation	biological_process
obsolete regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle	biological_process
obsolete negative regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle	biological_process
obsolete positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle	biological_process
obsolete regulation of cyclin-dependent protein serine/threonine kinase activity involved in G2/M transition of mitotic cell cycle	biological_process
obsolete negative regulation of cyclin-dependent protein serine/threonine kinase activity involved in G2/M transition of mitotic cell cycle	biological_process
lipopolysaccharide-mediated signaling pathway	biological_process
regulation of lipopolysaccharide-mediated signaling pathway	biological_process
negative regulation of lipopolysaccharide-mediated signaling pathway	biological_process
positive regulation of lipopolysaccharide-mediated signaling pathway	biological_process
response to nutrient levels	biological_process
obsolete cellular response to extracellular stimulus	biological_process
cellular response to nutrient levels	biological_process
cellular response to nutrient	biological_process
primary cell septum biogenesis	biological_process
A band	cellular_component
H zone	cellular_component
I band	cellular_component
plasma membrane-derived thylakoid membrane	cellular_component
obsolete NADH dehydrogenase (plastoquinone) activity	molecular_function
G-protein beta/gamma-subunit complex	cellular_component
G-protein beta-subunit binding	molecular_function
G-protein gamma-subunit binding	molecular_function
G-protein beta/gamma-subunit complex binding	molecular_function
obsolete heterotrimeric G-protein complex cycle	biological_process
adenosine receptor binding	molecular_function
A1 adenosine receptor binding	molecular_function
A2A adenosine receptor binding	molecular_function
A2B adenosine receptor binding	molecular_function
A3 adenosine receptor binding	molecular_function
adrenergic receptor binding	molecular_function
alpha-1A adrenergic receptor binding	molecular_function
alpha-1B adrenergic receptor binding	molecular_function
alpha-1D adrenergic receptor binding	molecular_function
alpha-2A adrenergic receptor binding	molecular_function
alpha-2B adrenergic receptor binding	molecular_function
alpha-2C adrenergic receptor binding	molecular_function
beta-1 adrenergic receptor binding	molecular_function
beta-2 adrenergic receptor binding	molecular_function
beta-3 adrenergic receptor binding	molecular_function
adrenomedullin receptor binding	molecular_function
angiotensin receptor binding	molecular_function
type 1 angiotensin receptor binding	molecular_function
type 2 angiotensin receptor binding	molecular_function
apelin receptor binding	molecular_function
bombesin receptor binding	molecular_function
subtype 3 bombesin receptor binding	molecular_function
endothelin A receptor binding	molecular_function
endothelin B receptor binding	molecular_function
gastrin-releasing peptide receptor binding	molecular_function
neuromedin B receptor binding	molecular_function
bradykinin receptor binding	molecular_function
B1 bradykinin receptor binding	molecular_function
B2 bradykinin receptor binding	molecular_function
C5a anaphylatoxin chemotactic receptor binding	molecular_function
C5L2 anaphylatoxin chemotactic receptor binding	molecular_function
calcitonin receptor binding	molecular_function
cannabinoid receptor binding	molecular_function
type 1 cannabinoid receptor binding	molecular_function
type 2 cannabinoid receptor binding	molecular_function
haptoglobin binding	molecular_function
hemoglobin alpha binding	molecular_function
hemoglobin beta binding	molecular_function
CXCR4 chemokine receptor binding	molecular_function
CXCR5 chemokine receptor binding	molecular_function
CXCR6 chemokine receptor binding	molecular_function
CCR1 chemokine receptor binding	molecular_function
CCR2 chemokine receptor binding	molecular_function
CCR3 chemokine receptor binding	molecular_function
CCR4 chemokine receptor binding	molecular_function
CCR5 chemokine receptor binding	molecular_function
CCR6 chemokine receptor binding	molecular_function
CCR7 chemokine receptor binding	molecular_function
CCR8 chemokine receptor binding	molecular_function
CCR9 chemokine receptor binding	molecular_function
CCR10 chemokine receptor binding	molecular_function
CCR11 chemokine receptor binding	molecular_function
CX3C chemokine receptor binding	molecular_function
XCR1 chemokine receptor binding	molecular_function
cholecystokinin receptor binding	molecular_function
type A cholecystokinin receptor binding	molecular_function
type B gastrin/cholecystokinin receptor binding	molecular_function
cysteinyl leukotriene receptor binding	molecular_function
type 1 cysteinyl leukotriene receptor binding	molecular_function
type 2 cysteinyl leukotriene receptor binding	molecular_function
D1 dopamine receptor binding	molecular_function
D2 dopamine receptor binding	molecular_function
D3 dopamine receptor binding	molecular_function
D4 dopamine receptor binding	molecular_function
D5 dopamine receptor binding	molecular_function
endothelial differentiation G protein-coupled receptor binding	molecular_function
Edg-1 sphingosine 1-phosphate receptor binding	molecular_function
Edg-2 lysophosphatidic acid receptor binding	molecular_function
Edg-3 sphingosine 1-phosphate receptor binding	molecular_function
Edg-4 lysophosphatidic acid receptor binding	molecular_function
Edg-5 sphingosine 1-phosphate receptor binding	molecular_function
Edg-6 sphingosine 1-phosphate receptor binding	molecular_function
Edg-7 lysophosphatidic acid receptor binding	molecular_function
fMet-Leu-Phe receptor binding	molecular_function
follicle-stimulating hormone receptor binding	molecular_function
galanin receptor binding	molecular_function
type 1 galanin receptor binding	molecular_function
type 2 galanin receptor binding	molecular_function
type 3 galanin receptor binding	molecular_function
gastric inhibitory polypeptide receptor binding	molecular_function
ghrelin receptor binding	molecular_function
glucagon receptor binding	molecular_function
growth hormone-releasing hormone receptor binding	molecular_function
type 1 orexin receptor binding	molecular_function
type 2 orexin receptor binding	molecular_function
kisspeptin receptor binding	molecular_function
leukotriene receptor binding	molecular_function
lutropin-choriogonadotropic hormone receptor binding	molecular_function
melanin-concentrating hormone receptor binding	molecular_function
type 1 melanin-concentrating hormone receptor binding	molecular_function
type 2 melanin-concentrating hormone receptor binding	molecular_function
melanocortin receptor binding	molecular_function
corticotropin hormone receptor binding	molecular_function
type 3 melanocortin receptor binding	molecular_function
type 4 melanocortin receptor binding	molecular_function
type 5 melanocortin receptor binding	molecular_function
melatonin receptor binding	molecular_function
type 1A melatonin receptor binding	molecular_function
type 1B melatonin receptor binding	molecular_function
H9 melatonin receptor binding	molecular_function
motilin receptor binding	molecular_function
G protein-coupled acetylcholine receptor binding	molecular_function
G protein-coupled GABA receptor binding	molecular_function
type 1 metabotropic GABA receptor binding	molecular_function
type 2 metabotropic GABA receptor binding	molecular_function
type 1 metabotropic glutamate receptor binding	molecular_function
type 2 metabotropic glutamate receptor binding	molecular_function
type 3 metabotropic glutamate receptor binding	molecular_function
type 4 metabotropic glutamate receptor binding	molecular_function
type 5 metabotropic glutamate receptor binding	molecular_function
type 6 metabotropic glutamate receptor binding	molecular_function
type 7 metabotropic glutamate receptor binding	molecular_function
type 8 metabotropic glutamate receptor binding	molecular_function
G protein-coupled histamine receptor binding	molecular_function
H1 histamine receptor binding	molecular_function
H2 histamine receptor binding	molecular_function
H3 histamine receptor binding	molecular_function
H4 histamine receptor binding	molecular_function
G protein-coupled nucleotide receptor binding	molecular_function
P2Y1 nucleotide receptor binding	molecular_function
P2Y2 nucleotide receptor binding	molecular_function
P2Y4 nucleotide receptor binding	molecular_function
P2Y5 nucleotide receptor binding	molecular_function
P2Y6 nucleotide receptor binding	molecular_function
P2Y8 nucleotide receptor binding	molecular_function
P2Y9 nucleotide receptor binding	molecular_function
P2Y10 nucleotide receptor binding	molecular_function
P2Y11 nucleotide receptor binding	molecular_function
G protein-coupled serotonin receptor binding	molecular_function
type 1B serotonin receptor binding	molecular_function
type 1D serotonin receptor binding	molecular_function
type 1E serotonin receptor binding	molecular_function
type 1F serotonin receptor binding	molecular_function
type 2A serotonin receptor binding	molecular_function
type 2B serotonin receptor binding	molecular_function
type 2C serotonin receptor binding	molecular_function
type 4 serotonin receptor binding	molecular_function
type 5A serotonin receptor binding	molecular_function
type 5B serotonin receptor binding	molecular_function
type 6 serotonin receptor binding	molecular_function
type 7 serotonin receptor binding	molecular_function
neurokinin receptor binding	molecular_function
substance P receptor binding	molecular_function
neuromedin K receptor binding	molecular_function
substance K receptor binding	molecular_function
haptoglobin-hemoglobin complex	cellular_component
type 1 neuromedin U receptor binding	molecular_function
type 2 neuromedin U receptor binding	molecular_function
neuropeptide Y receptor binding	molecular_function
type 1 neuropeptide Y receptor binding	molecular_function
type 2 neuropeptide Y receptor binding	molecular_function
type 4 neuropeptide Y receptor binding	molecular_function
type 5 neuropeptide Y receptor binding	molecular_function
neurotensin receptor binding	molecular_function
type 1 neurotensin receptor binding	molecular_function
protection from non-homologous end joining at telomere	biological_process
olfactory receptor binding	molecular_function
delta-type opioid receptor binding	molecular_function
kappa-type opioid receptor binding	molecular_function
mu-type opioid receptor binding	molecular_function
nociceptin receptor binding	molecular_function
orexigenic neuropeptide QRFP receptor binding	molecular_function
oxytocin receptor binding	molecular_function
parathyroid hormone receptor binding	molecular_function
type 1 parathyroid hormone receptor binding	molecular_function
pituitary adenylate cyclase-activating polypeptide receptor binding	molecular_function
platelet activating factor receptor binding	molecular_function
telomeric 3' overhang formation	biological_process
prolactin-releasing peptide receptor binding	molecular_function
prostanoid receptor binding	molecular_function
prostaglandin D2 receptor binding	molecular_function
EP1 subtype prostaglandin E2 receptor binding	molecular_function
EP2 subtype prostaglandin E2 receptor binding	molecular_function
EP3 subtype prostaglandin E2 receptor binding	molecular_function
EP4 subtype prostaglandin E2 receptor binding	molecular_function
prostaglandin F2-alpha receptor binding	molecular_function
prostacyclin receptor binding	molecular_function
thromboxane A2 receptor binding	molecular_function
proteinase activated receptor binding	molecular_function
type 1 proteinase activated receptor binding	molecular_function
type 2 proteinase activated receptor binding	molecular_function
type 3 proteinase activated receptor binding	molecular_function
type 4 proteinase activated receptor binding	molecular_function
secretin receptor binding	molecular_function
somatostatin receptor binding	molecular_function
type 1 somatostatin receptor binding	molecular_function
type 2 somatostatin receptor binding	molecular_function
type 3 somatostatin receptor binding	molecular_function
type 4 somatostatin receptor binding	molecular_function
type 5 somatostatin receptor binding	molecular_function
taste receptor binding	molecular_function
type 1 member 1 taste receptor binding	molecular_function
type 1 member 2 taste receptor binding	molecular_function
type 1 member 3 taste receptor binding	molecular_function
lipid droplet transport along microtubule	biological_process
urotensin receptor binding	molecular_function
vasoactive intestinal polypeptide receptor binding	molecular_function
type 1 vasoactive intestinal polypeptide receptor binding	molecular_function
type 2 vasoactive intestinal polypeptide receptor binding	molecular_function
vasopressin receptor binding	molecular_function
V1A vasopressin receptor binding	molecular_function
V1B vasopressin receptor binding	molecular_function
V2 vasopressin receptor binding	molecular_function
Tic complex	cellular_component
chromoplast envelope	cellular_component
chromoplast inner membrane	cellular_component
chromoplast outer membrane	cellular_component
early endosome membrane	cellular_component
late endosome membrane	cellular_component
microbody membrane	cellular_component
endosome lumen	cellular_component
early endosome lumen	cellular_component
late endosome lumen	cellular_component
microbody lumen	cellular_component
glyoxysomal lumen	cellular_component
cytostome	cellular_component
cytoproct	cellular_component
oral apparatus	cellular_component
contractile vacuole pore	cellular_component
negative regulation of synaptic plasticity	biological_process
positive regulation of synaptic plasticity	biological_process
regulation of synaptic metaplasticity	biological_process
negative regulation of synaptic metaplasticity	biological_process
positive regulation of synaptic metaplasticity	biological_process
vitamin B6 transport	biological_process
pyridoxal transport	biological_process
pyridoxal phosphate transport	biological_process
pyridoxamine transport	biological_process
pyridoxine transport	biological_process
vitamin B6 transmembrane transporter activity	molecular_function
pyridoxal transmembrane transporter activity	molecular_function
pyridoxal phosphate transmembrane transporter activity	molecular_function
pyridoxamine transmembrane transporter activity	molecular_function
pyridoxine transmembrane transporter activity	molecular_function
TOR signaling	biological_process
mitochondria-nucleus signaling pathway	biological_process
TORC1 complex	cellular_component
TORC2 complex	cellular_component
obsolete telomeric heterochromatin	cellular_component
mating-type region heterochromatin	cellular_component
obsolete regulation of chromatin silencing	biological_process
obsolete negative regulation of chromatin silencing	biological_process
obsolete positive regulation of chromatin silencing	biological_process
obsolete regulation of chromatin silencing at telomere	biological_process
obsolete negative regulation of chromatin silencing at telomere	biological_process
obsolete positive regulation of chromatin silencing at telomere	biological_process
filamentous actin	cellular_component
i-AAA complex	cellular_component
regulation of glucocorticoid metabolic process	biological_process
negative regulation of glucocorticoid metabolic process	biological_process
positive regulation of glucocorticoid metabolic process	biological_process
regulation of glucocorticoid biosynthetic process	biological_process
negative regulation of glucocorticoid biosynthetic process	biological_process
positive regulation of glucocorticoid biosynthetic process	biological_process
regulation of glucocorticoid catabolic process	biological_process
negative regulation of glucocorticoid catabolic process	biological_process
positive regulation of glucocorticoid catabolic process	biological_process
regulation of protein autophosphorylation	biological_process
negative regulation of protein autophosphorylation	biological_process
positive regulation of protein autophosphorylation	biological_process
short-chain fatty acid-CoA ligase activity	molecular_function
medium-chain fatty acid-CoA ligase activity	molecular_function
very long-chain fatty acid-CoA ligase activity	molecular_function
nuclear receptor-mediated corticosteroid signaling pathway	biological_process
nuclear receptor-mediated mineralocorticoid signaling pathway	biological_process
response to corticosteroid	biological_process
nuclear cortisol receptor binding	molecular_function
nuclear mineralocorticoid receptor binding	molecular_function
nuclear cortisol receptor activity	molecular_function
beta-alanyl-histamine hydrolase activity	molecular_function
nuclear membrane	cellular_component
mitochondrial membrane	cellular_component
organelle envelope	cellular_component
organelle outer membrane	cellular_component
chloroplast membrane	cellular_component
organelle envelope lumen	cellular_component
chloroplast intermembrane space	cellular_component
chromoplast intermembrane space	cellular_component
membrane-enclosed lumen	cellular_component
obsolete envelope	cellular_component
plastid thylakoid	cellular_component
thylakoid lumen	cellular_component
plastid thylakoid lumen	cellular_component
plasma membrane-derived thylakoid lumen	cellular_component
nuclear lumen	cellular_component
vesicle	cellular_component
vesicle lumen	cellular_component
organelle subcompartment	cellular_component
Golgi cisterna	cellular_component
proteinoplast	cellular_component
locomotion involved in locomotory behavior	biological_process
bombesin receptor signaling pathway	biological_process
mRNA export from nucleus in response to heat stress	biological_process
regulation of actomyosin contractile ring contraction	biological_process
energy transducer activity	molecular_function
light transducer activity	molecular_function
insulin-like growth factor I binding	molecular_function
insulin-like growth factor II binding	molecular_function
thioesterase binding	molecular_function
obsolete N-terminal myristoylation domain binding	molecular_function
regulation of fatty acid beta-oxidation	biological_process
negative regulation of fatty acid beta-oxidation	biological_process
positive regulation of fatty acid beta-oxidation	biological_process
1,4-alpha-glucan 6-alpha-glucosyltransferase activity	molecular_function
interleukin-28 receptor complex	cellular_component
interleukin-28 receptor binding	molecular_function
signal transduction involved in positive regulation of conjugation with cellular fusion	biological_process
regulation of TOR signaling	biological_process
negative regulation of TOR signaling	biological_process
positive regulation of TOR signaling	biological_process
early phagosome	cellular_component
phagolysosome	cellular_component
ARF protein signal transduction	biological_process
regulation of ARF protein signal transduction	biological_process
negative regulation of ARF protein signal transduction	biological_process
positive regulation of ARF protein signal transduction	biological_process
obsolete regulation of Ran protein signal transduction	biological_process
obsolete negative regulation of Ran protein signal transduction	biological_process
obsolete positive regulation of Ran protein signal transduction	biological_process
2-methylbutanal reductase (NADPH) activity	molecular_function
mitochondrial cloud	cellular_component
ISG15-protein conjugation	biological_process
NELF complex	cellular_component
trypsinogen activation	biological_process
positive regulation of insulin secretion	biological_process
response to cobalt ion	biological_process
response to magnesium ion	biological_process
myosin light chain binding	molecular_function
myosin head/neck binding	molecular_function
myosin tail binding	molecular_function
myosin I light chain binding	molecular_function
myosin I head/neck binding	molecular_function
myosin I tail binding	molecular_function
myosin II light chain binding	molecular_function
myosin II head/neck binding	molecular_function
myosin II tail binding	molecular_function
myosin heavy chain binding	molecular_function
myosin I heavy chain binding	molecular_function
myosin II heavy chain binding	molecular_function
integrator complex	cellular_component
small-subunit processome	cellular_component
NAD-dependent histone H3K14 deacetylase activity	molecular_function
mitochondrial DNA metabolic process	biological_process
mitochondrial DNA catabolic process	biological_process
DSIF complex	cellular_component
guanyl-nucleotide exchange factor complex	cellular_component
micropexophagy-specific membrane apparatus	cellular_component
mitosome	cellular_component
cardiolipin metabolic process	biological_process
cardiolipin biosynthetic process	biological_process
clathrin heavy chain binding	molecular_function
clathrin light chain binding	molecular_function
bile acid binding	molecular_function
ciliary basal body organization	biological_process
negative regulation of translation in response to stress	biological_process
positive regulation of translation in response to stress	biological_process
negative regulation of translational initiation in response to stress	biological_process
positive regulation of translational initiation in response to stress	biological_process
bleb	cellular_component
bleb assembly	biological_process
negative regulation of translation in response to osmotic stress	biological_process
positive regulation of translation in response to osmotic stress	biological_process
negative regulation of translational initiation in response to osmotic stress	biological_process
positive regulation of translational initiation in response to osmotic stress	biological_process
maintenance of protein location in cell cortex	biological_process
type IV site-specific deoxyribonuclease activity	molecular_function
type IV site-specific deoxyribonuclease complex	cellular_component
regulation of nuclease activity	biological_process
regulation of deoxyribonuclease activity	biological_process
regulation of endodeoxyribonuclease activity	biological_process
regulation of restriction endodeoxyribonuclease activity	biological_process
negative regulation of restriction endodeoxyribonuclease activity	biological_process
negative regulation of nuclease activity	biological_process
positive regulation of nuclease activity	biological_process
negative regulation of deoxyribonuclease activity	biological_process
positive regulation of deoxyribonuclease activity	biological_process
negative regulation of endodeoxyribonuclease activity	biological_process
positive regulation of endodeoxyribonuclease activity	biological_process
negative regulation of type I site-specific deoxyribonuclease activity	biological_process
negative regulation of type II site-specific deoxyribonuclease activity	biological_process
negative regulation of type III site-specific deoxyribonuclease activity	biological_process
negative regulation of type IV site-specific deoxyribonuclease activity	biological_process
regulation of type I site-specific deoxyribonuclease activity	biological_process
regulation of type II site-specific deoxyribonuclease activity	biological_process
regulation of type III site-specific deoxyribonuclease activity	biological_process
regulation of type IV site-specific deoxyribonuclease activity	biological_process
negative regulation of NF-kappaB transcription factor activity	biological_process
NACHT domain binding	molecular_function
Pyrin domain binding	molecular_function
negative regulation of protein binding	biological_process
positive regulation of protein binding	biological_process
SAM domain binding	molecular_function
response to food	biological_process
regulation of response to food	biological_process
negative regulation of response to food	biological_process
positive regulation of response to food	biological_process
regulation of appetite	biological_process
negative regulation of appetite	biological_process
positive regulation of appetite	biological_process
regulation of response to external stimulus	biological_process
negative regulation of response to external stimulus	biological_process
positive regulation of response to external stimulus	biological_process
obsolete regulation of response to extracellular stimulus	biological_process
obsolete negative regulation of response to extracellular stimulus	biological_process
obsolete positive regulation of response to extracellular stimulus	biological_process
regulation of response to nutrient levels	biological_process
negative regulation of response to nutrient levels	biological_process
positive regulation of response to nutrient levels	biological_process
regulation of protein histidine kinase activity	biological_process
obsolete activation of protein histidine kinase activity	biological_process
negative regulation of protein histidine kinase activity	biological_process
regulation of carbohydrate phosphatase activity	biological_process
regulation of glucose-6-phosphatase activity	biological_process
sorbose reductase activity	molecular_function
SMC loading complex	cellular_component
horsetail-astral microtubule array	cellular_component
horsetail-astral microtubule organization	biological_process
sequestering of zinc ion	biological_process
ascospore-type prospore membrane formation	biological_process
meiotic attachment of telomeric heterochromatin to spindle pole body	biological_process
oral apparatus organization	biological_process
